Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4200",,,"16767223","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","yigF","Uncharacterized protein YigF",,"","17526851",100,100,100,"6e-70"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1505",,,"16764762","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","ssaL","Type III secretion cytoplasmic protein (YscL)",,"","17526851",97,100,100,"1e-186"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.12",,,"190151264","Actinobacillus pleuropneumoniae serovar 7 str. AP76 ","dnaK","Chaperone protein DnaK",,"","10873489",92,92,81,"1e-277"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.843",,,"P0AFP9","Escherichia coli (strain K12)",,"ABC-type efflux pump permease component YbhR","the atp-binding cassette (abc) superfamily.","3.A.1.105.15",,100,100,95,"1e-201"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1931",,,"SL1344_1747","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","fadD","Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)",,"Virulence","16518469",99,96,100,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1899",,,"T2K766","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104",,"Uptake [NiFe] hydrogenase maturation protease HyaD","the h2:heterodisulfide oxidoreductase (hho) family.","3.D.7.2.3",,100,100,100,"1e-111"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1871",,,"P09152","Escherichia coli",,"Respiratory nitrate reductase alpha chain (EC 1.7.99.4)","the prokaryotic molybdopterin-containing oxidoreductase (pmo) family.","5.A.3.1.1","12910261;1321049;14725769;15919996;16286471;16540088;16738553;20236317;2233673;2668029;2674654;2832376;2995309;3053688;3308846;6094247;8383531;8388253;8664273;8905232;9278503;9516445;9585550;9632249",100,100,95,"0.0"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4639",,,"P39304","Escherichia coli (strain K12)","ulaD","3-keto-L-gulonate-6-phosphate decarboxylase UlaD (EC 4.1.1.85)","L-Guluronic Acid 6-Phosphate;L-Xylulose 5-Phosphate;L-xylitol 5-phosphate;L-Threonohydroxamate 4-Phosphate;Ribulose-5-Phosphate","Drug target",,100,100,98,"1e-119"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2288",,,"SL1344_2076","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","wcaM","Colanic acid biosynthesis protein WcaM",,"Biofilm,Virulence","15838049;16518469",100,100,100,"1e-275"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4711",,,"P36672","Escherichia coli",,"PTS system, trehalose-specific IIB component (EC 2.7.1.201) / PTS system, trehalose-specific IIC component","the pts glucose-glucoside (glc) family.","4.A.1.2.4","15919996;16738553;7608078;7610040;9278503",61,100,90,"1e-151"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1587",,,"Q8ZPK1","Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)",,"Osmoprotectant ABC transporter, permease protein OsmY","the atp-binding cassette (abc) superfamily.","3.A.1.12.14",,100,100,100,"1e-129"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2017",,,"16765236","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","ruvB","Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12)",,"","20670908",100,100,100,"1e-190"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1886",,,"P61320","Escherichia coli",,"Outer membrane lipoprotein component of lipoprotein transport system LolB","the outer membrane lolab lipoprotein insertion apparatus (lolab) family.","1.B.46.1.1","11587539;11592971;11673422;11758943;12032293;12198129;12297303;12839983;12876347;1427085;16738553;7543480;7628437;7679718;8905232;9278503;9298646;9384574",100,100,91,"1e-111"
"BLAT","Antibiotic Resistance","CARD","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2500",,,"AAC75314.1","Escherichia coli str. K-12 substr. MG1655","PmrF","Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53)",,"gene altering cell wall charge conferring antibiotic resistance,polymyxin resistance gene",,98,97,87,"1e-161"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.433",,,"P0ADZ7","Escherichia coli (strain K12)",,"Protein translocase subunit YajC","the general secretory pathway (sec) family.","3.A.5.1.1","10213615;10698927;10944122;12198149;12403785;12702815;12756233;1279430;12941690;12946344;1331806;15063851;15148364;15488768;15919996;1630901;1633829;16738553;17229438;17525736;17938627;2007553;2050112;2137819;2161989;2171778;2202723;2254269;2542029;2646297;2673920;2824434;2828030;2841285;3025556;6208370;6222285;6357787;7556084;7889938;8034620;8041620;8045257;8194520;8244950;8253067;8253068;8265357;8898086;9002525;9205837;9278503",100,100,99,"1e-53"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.403",,,"P0A6J8","Escherichia coli (strain K12)","ddlA","D-alanine--D-alanine ligase (EC 6.3.2.4)","Cycloserine","Drug target",,100,98,89,"1e-188"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.826",,,"VFG000469","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","slrP","Leucine-rich-repeat protein",,"Secretion system,Type III secretion system,Invasion",,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3409",,,"NP_462096.1","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","parE","DNA topoisomerase IV subunit B (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene",,100,100,100,"0.0"
"BLAT","Drug Target","TTD","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1805",,,"TTDI02066",,,"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",,"",,100,100,97,"1e-143"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4109",,,"P31466","Escherichia coli (strain K12)",,"Adenine permease AdeP","the nucleobase/ascorbate transporter (nat) or nucleobase:cation symporter-2 (ncs2) family.","2.A.40.7.6","15919996;16738553;6198438;7686882;8165228;9278503",100,100,96,"1e-245"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2525",,,"P0AFD4","Escherichia coli",,"NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)","the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.","3.D.1.1.1","11997136;12718520;15919996;15996109;16079137;16738553;7607227;7690854;8157582;8366049;9205837;9278503;9298646",100,100,95,"1e-184"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1522",,,"E7III7","Escherichia coli LT-68",,"hypothetical protein","the auxin efflux carrier (aec) family.","2.A.69.2.1",,74,100,86,"2e-05"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4798",,,"Q8ZJY5","Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)",,"Pyruvate:H+ symporter BtsT","the putative peptide transporter carbon starvation csta (csta) family.","2.A.114.1.10",,100,100,100,"0.0"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.974",,,"82777572","Shigella dysenteriae Sd197","aroA","3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)",,"","8757833",100,99,89,"1e-222"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4282",,,"P24183","Escherichia coli",,"Formate dehydrogenase O alpha subunit (EC 1.2.1.2) @ selenocysteine-containing","the prokaryotic molybdopterin-containing oxidoreductase (pmo) family.","5.A.3.2.1","11884747;15919996;16738553;17218314;1834669;9097039;9278503",19,100,81,"1e-92"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2975",,,"Q9FA44","Salmonella enterica",,"Tripartite tricarboxylate transporter TctA family","the tricarboxylate transporter (ttt) family.","2.A.80.1.1","11083839;11677609;9302299",100,100,99,"1e-285"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1469",,,"323129647","Salmonella enterica subsp. enterica serovar Typhimurium str. 4/74","lppA","Major outer membrane lipoprotein Lpp",,"","17997275",100,100,100,"1e-35"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1130",,,"P09546","Escherichia coli (strain K12)","putA","Transcriptional repressor of PutA and PutP / Proline dehydrogenase (EC 1.5.5.2) / Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)","Tetrahydrofuran-2-Carboxylic Acid;Flavin adenine dinucleotide;Lactic Acid","Drug target",,100,100,91,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4127",,,"P0ABA4","Escherichia coli",,"ATP synthase delta chain (EC 3.6.3.14)","the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily.","3.A.2.1.1","10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784",100,100,94,"4e-88"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.715",,,"P75733","Escherichia coli (strain K12)",,"Outer membrane porin for chitooligosaccharides ChiP","the outer membrane porin (opr) family.","1.B.25.1.13","16738553;8905232;9278503",100,100,91,"1e-269"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2291",,,"P77377","Escherichia coli",,"Lipopolysaccharide biosynthesis protein WzxC","the multidrug/oligosaccharidyl-lipid/polysaccharide (mop) flippase superfamily.","2.A.66.2.7","15919996;16738553;8759852;9097040;9278503",88,86,91,"1e-228"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4594",,,"P69937","Escherichia coli",,"Small multidrug resistance (SMR) efflux transporter => SugE, quaternary ammonium compounds","the drug/metabolite transporter (dmt) superfamily.","2.A.7.1.4","11948170;14728684;15919996;16738553;7610040;8096175;9278503;9677290",100,100,85,"2e-46"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.826",,,"STM14_928","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","slrP","Leucine-rich-repeat protein",,"Virulence,Type III secretion,Secretion system effectors","10569754;10861017;12065528;18765734;19690162;20335166",100,100,100,"0.0"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2281",,,"P26396","Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)","rfbF","Glucose-1-phosphate cytidylyltransferase (EC 2.7.7.33)","Cytidine-5'-Triphosphate","Drug target",,100,100,100,"1e-154"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3822",,,"P37626","Escherichia coli (strain K12)",,"HlyD-like membrane fusion protein YhiI","the atp-binding cassette (abc) superfamily.","3.A.1.105.16",,93,93,89,"1e-165"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3093",,,"SL1344_2879","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","invH","Invasion protein invH precursor",,"Invasion","12675813",100,100,100,"3e-79"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1944",,,"P69805","Escherichia coli",,"PTS system, mannose-specific IID component","the pts mannose-fructose-sorbose (man) family.","4.A.6.1.1","15919996;16079137;16738553;18723842;2951378;7811395;8131846;8676384;8774730;9074635;9097040;9278503;9298646",98,99,92,"1e-151"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2045",,,"P07801","Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)","cheR","Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)","S-Adenosyl-L-Homocysteine","Drug target",,100,100,100,"1e-164"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.222",,,"Q8ZRP7","Q8ZRP7",,"Vitamin B12 ABC transporter, substrate-binding protein BtuF",,"3.A.1.13.1","10464235;11677609;11790740;12004122;15919996;16738553;2671656;3528129;9097039;9278503",100,100,100,"1e-151"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1523",,,"110805634","Shigella flexneri 5 str. 8401","sodB","Superoxide dismutase [Fe] (EC 1.15.1.1)",,"","2404874",100,100,94,"1e-109"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3086",,,"16766200","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","invC","Type III secretion cytoplasmic ATP synthase (EC 3.6.3.14, YscN,SpaL,MxiB,HrcN,EscN); Probable ATP synthase SpaL (EC 3.6.3.14) (Invasion protein InvC)",,"","9087319",100,100,100,"1e-248"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3082",,,"16766196","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","spaP","Type III secretion inner membrane protein (YscR,SpaR,HrcR,EscR,homologous to flagellar export components); Surface presentation of antigens protein SpaP",,"","8751894",100,100,100,"1e-123"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2667",,,"P41796","Salmonella typhimurium",,"Ethanolamine permease","the ethanolamine facilitator (eaf) family.","9.A.28.1.1","10464203;11677609;7868611",100,100,100,"1e-231"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.573",,,"STM0543","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fimA","Uncharacterized fimbrial-like protein SfmA",,"Adhesion,Fimbriae","14573666",100,97,100,"5e-96"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1981",,,"16765203","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","pagO","Permease of the drug/metabolite transporter (DMT) superfamily",,"","17526851",100,100,100,"1e-171"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.574",,,"VFG000444","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fimI","Fimbriae-like adhesin FimI",,"Adherence,Fimbrial",,100,100,100,"1e-98"
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.503",,,,,"AcrAB-TolC","Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","efflux pump conferring antibiotic resistance","7651136",,,,
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2415",,,"Q8ZNK0","Salmonella typhimurium",,"ABC transporter, substrate-binding protein YejA","the atp-binding cassette (abc) superfamily.","3.A.1.5.24","11677609",100,100,99,"0.0"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1949",,,"SL1344_1766","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","cspC","Cold shock protein of CSP family => CspC (naming convention as in E.coli)",,"Virulence","16518469",100,100,100,"2e-33"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.873",,,"P75792","Escherichia coli (strain K12)","ybiV","Sugar phosphatase YbiV","Aspartate Beryllium Trifluoride","Drug target",,99,100,88,"1e-138"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.751",,,"SL1344_0705","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344",,"O-antigen export system, ATP-binding protein",,"Virulence","16518469",100,100,100,"1e-131"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.980",,,"P60752","Escherichia coli",,"Lipid A export permease/ATP-binding protein MsbA","the atp-binding cassette (abc) superfamily.","3.A.1.106.1","11278265;11546864;12119303;15919996;16738553;17185584;8094880;8809774;8905232;9278503;9575204",100,100,96,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.523",,,"P52067","Escherichia coli",,"Fosmidomycin resistance protein","the major facilitator superfamily (mfs).","2.A.1.35.1","15919996;16738553;8917080;9278503",99,99,93,"1e-218"
